Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	HOST	Instrument	Lat_Lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	Sample_Prefix	SRA Study	create_date	version
SRR5098732	AMPLICON	600	5892000	PRJNA356769	SAMN06126626	Metagenome or environmental	3202414	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,fastq,run.zq"	"ncbi,gs,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415524	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159288231_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159288231_1_ITS2	159288231_1_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098733	AMPLICON	600	31098600	PRJNA356769	SAMN06126671	Metagenome or environmental	15438809	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415525	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159814214_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159814214_1_ITS2	159814214_1_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098734	AMPLICON	545	5886000	PRJNA356769	SAMN06126704	Metagenome or environmental	2838528	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"s3,gs,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415526	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160319967_3_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160319967_3_18S	160319967_3_18S	SRP094940	2016-12-12T10:16:00Z	1
SRR5098735	AMPLICON	500	28471000	PRJNA356769	SAMN06126566	Metagenome or environmental	12964829	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,run.zq,fastq"	"s3,gs,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415527	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158357646_1_ITS2-00000000-AGCWJ.Ayvaz.p255	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158357646_1_ITS2	158357646_1_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098736	AMPLICON	600	61267800	PRJNA356769	SAMN06126636	Metagenome or environmental	32896773	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"gs,s3,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415528	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159389382_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159389382_1_ITS2	159389382_1_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098737	AMPLICON	600	49158000	PRJNA356769	SAMN06126604	Metagenome or environmental	24804489	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"s3,gs,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415529	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159005010_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159005010_2_ITS2	159005010_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098738	AMPLICON	600	26944200	PRJNA356769	SAMN06126601	Metagenome or environmental	13387409	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"ncbi,gs,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415530	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158964549_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158964549_2_ITS2	158964549_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098739	AMPLICON	600	5575200	PRJNA356769	SAMN06126745	Metagenome or environmental	2680228	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"ncbi,gs,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415531	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160744799_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160744799_2_ITS2	160744799_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098740	AMPLICON	600	7559400	PRJNA356769	SAMN06126869	Metagenome or environmental	3810395	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,fastq,run.zq"	"ncbi,s3,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415532	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	533247696_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	533247696_1_ITS2	533247696_1_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098741	AMPLICON	500	28864500	PRJNA356769	SAMN06126900	Metagenome or environmental	12555742	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"ncbi,gs,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415533	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	763721271_2_ITS2-00000000-AGCWJ.Ayvaz.p255	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	763721271_2_ITS2	763721271_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098742	AMPLICON	600	10732800	PRJNA356769	SAMN06126705	Metagenome or environmental	5730752	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,fastq,run.zq"	"gs,s3,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415534	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160319967_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160319967_3_ITS2	160319967_3_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098743	AMPLICON	600	2190600	PRJNA356769	SAMN06126708	Metagenome or environmental	1210743	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"ncbi,s3,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415535	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160380657_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160380657_1_ITS2	160380657_1_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098744	AMPLICON	545	376050	PRJNA356769	SAMN06126635	Metagenome or environmental	257483	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,fastq,run.zq"	"ncbi,gs,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415536	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159389382_1_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159389382_1_18S	159389382_1_18S	SRP094940	2016-12-12T10:16:00Z	1
SRR5098745	AMPLICON	545	346075	PRJNA356769	SAMN06126881	Metagenome or environmental	244387	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"gs,s3,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415537	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	604812005_3_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	604812005_3_18S	604812005_3_18S	SRP094940	2016-12-12T10:16:00Z	1
SRR5098746	AMPLICON	600	8646600	PRJNA356769	SAMN06126648	Metagenome or environmental	4583972	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"gs,s3,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415538	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159510762_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159510762_2_ITS2	159510762_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098747	AMPLICON	600	3079800	PRJNA356769	SAMN06126899	Metagenome or environmental	1484493	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"s3,gs,ncbi"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415539	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	763721271_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	763721271_1_ITS2	763721271_1_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098748	AMPLICON	500	31246500	PRJNA356769	SAMN06126570	Metagenome or environmental	13755187	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,run.zq,fastq"	"ncbi,gs,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415540	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158418336_1_ITS2-00000000-AGCWJ.Ayvaz.p255	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158418336_1_ITS2	158418336_1_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098749	AMPLICON	600	2163600	PRJNA356769	SAMN06126849	Metagenome or environmental	1235910	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,run.zq,fastq"	"ncbi,gs,s3"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415541	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	414519462_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	414519462_2_ITS2	414519462_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098750	AMPLICON	600	43130400	PRJNA356769	SAMN06126761	Metagenome or environmental	22014672	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415542	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160906640_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160906640_2_ITS2	160906640_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098751	AMPLICON	545	2409990	PRJNA356769	SAMN06126620	Metagenome or environmental	1213685	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"gs,s3,ncbi"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415543	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159227541_3_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159227541_3_18S	159227541_3_18S	SRP094940	2016-12-12T10:16:00Z	1
SRR5098752	AMPLICON	600	17948400	PRJNA356769	SAMN06126870	Metagenome or environmental	9100527	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,run.zq,sra"	"gs,s3,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415544	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	533247696_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	533247696_2_ITS2	533247696_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098753	AMPLICON	600	25814400	PRJNA356769	SAMN06126548	Metagenome or environmental	12892113	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"ncbi,s3,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415545	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158033964_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158033964_1_ITS2	158033964_1_ITS2	SRP094940	2016-12-12T10:17:00Z	1
SRR5098754	AMPLICON	600	7200	PRJNA356769	SAMN06126824	Metagenome or environmental	82967	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,run.zq,fastq"	"s3,gs,ncbi"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415546	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	246515023_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	246515023_3_ITS2	246515023_3_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098755	AMPLICON	600	21205200	PRJNA356769	SAMN06126783	Metagenome or environmental	7425043	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415547	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	161270782_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	161270782_1_ITS2	161270782_1_ITS2	SRP094940	2016-12-12T10:17:00Z	1
SRR5098756	AMPLICON	600	9153600	PRJNA356769	SAMN06126664	Metagenome or environmental	4980259	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"ncbi,gs,s3"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415548	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159733294_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159733294_1_ITS2	159733294_1_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098757	AMPLICON	600	1471800	PRJNA356769	SAMN06126833	Metagenome or environmental	808385	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,fastq,run.zq"	"gs,ncbi,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415549	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	295137534_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	295137534_2_ITS2	295137534_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098758	AMPLICON	600	51528000	PRJNA356769	SAMN06126560	Metagenome or environmental	25747347	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"gs,s3,ncbi"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415550	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158276726_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158276726_1_ITS2	158276726_1_ITS2	SRP094940	2016-12-12T10:17:00Z	1
SRR5098759	AMPLICON	600	13641000	PRJNA356769	SAMN06126555	Metagenome or environmental	6860545	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"ncbi,s3,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415551	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158216035_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158216035_2_ITS2	158216035_2_ITS2	SRP094940	2016-12-12T10:17:00Z	1
SRR5098760	AMPLICON	545	15738510	PRJNA356769	SAMN06126682	Metagenome or environmental	7368274	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"gs,ncbi,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415552	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160056975_3_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160056975_3_18S	160056975_3_18S	SRP094940	2016-12-12T10:17:00Z	1
SRR5098761	AMPLICON	600	34860600	PRJNA356769	SAMN06126746	Metagenome or environmental	17298856	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,run.zq,fastq"	"ncbi,s3,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415553	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160765029_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160765029_1_ITS2	160765029_1_ITS2	SRP094940	2016-12-12T10:17:00Z	1
SRR5098762	AMPLICON	600	2598600	PRJNA356769	SAMN06126596	Metagenome or environmental	1340543	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"s3,gs,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415554	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158924089_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158924089_2_ITS2	158924089_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098763	AMPLICON	545	1533085	PRJNA356769	SAMN06126608	Metagenome or environmental	790968	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"gs,ncbi,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415555	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159146620_1_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159146620_1_18S	159146620_1_18S	SRP094940	2016-12-12T10:16:00Z	1
SRR5098764	AMPLICON	600	13319400	PRJNA356769	SAMN06126653	Metagenome or environmental	6661694	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"gs,ncbi,s3"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415556	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159571453_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159571453_2_ITS2	159571453_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098765	AMPLICON	600	32778000	PRJNA356769	SAMN06126788	Metagenome or environmental	17324347	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,run.zq,sra"	"s3,gs,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415557	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	161331472_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	161331472_1_ITS2	161331472_1_ITS2	SRP094940	2016-12-12T10:17:00Z	1
SRR5098767	AMPLICON	600	53073600	PRJNA356769	SAMN06126740	Metagenome or environmental	25796614	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,run.zq,fastq"	"s3,gs,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415559	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160684109_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160684109_1_ITS2	160684109_1_ITS2	SRP094940	2016-12-12T10:17:00Z	1
SRR5098768	AMPLICON	600	9590400	PRJNA356769	SAMN06126791	Metagenome or environmental	5078323	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"ncbi,s3,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415560	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	161331472_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	161331472_3_ITS2	161331472_3_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098769	AMPLICON	600	14835000	PRJNA356769	SAMN06126725	Metagenome or environmental	7109460	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"ncbi,s3,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415561	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160542498_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160542498_1_ITS2	160542498_1_ITS2	SRP094940	2016-12-12T10:17:00Z	1
SRR5098770	AMPLICON	600	4485600	PRJNA356769	SAMN06126755	Metagenome or environmental	2471797	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"s3,gs,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415562	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160866180_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160866180_1_ITS2	160866180_1_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098771	AMPLICON	600	1571400	PRJNA356769	SAMN06126927	Metagenome or environmental	768867	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415563	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	872848689_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	872848689_2_ITS2	872848689_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098772	AMPLICON	600	12857400	PRJNA356769	SAMN06126655	Metagenome or environmental	6138359	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,run.zq,sra"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415564	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159591683_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159591683_2_ITS2	159591683_2_ITS2	SRP094940	2016-12-12T10:17:00Z	1
SRR5098773	AMPLICON	600	3856800	PRJNA356769	SAMN06126703	Metagenome or environmental	2122611	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,sra,run.zq"	"s3,gs,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415565	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160319967_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160319967_2_ITS2	160319967_2_ITS2	SRP094940	2016-12-12T10:16:00Z	1
SRR5098774	AMPLICON	545	8073630	PRJNA356769	SAMN06126711	Metagenome or environmental	3889992	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415566	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160380657_3_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160380657_3_18S	160380657_3_18S	SRP094940	2016-12-12T10:17:00Z	1
